name,og_p_value,bh_p_value
`\`6.05_491.1253n_pos\``,0.04982370239276191,0.168594620629568
`\`6.05_492.5452m/z_pos\``,0.467480007681624,0.6816271742747303
`\`6.05_495.6990m/z_pos\``,0.28066658810868655,0.5094252718940397
`\`6.05_516.6283n_pos\``,0.669092731512945,0.8203376842902187
`\`6.05_523.1984m/z_pos\``,0.11375809173814956,0.2859752028417371
`\`6.05_560.4851m/z_pos\``,0.0023415517693775203,0.0207097385965386
`\`6.05_561.8450m/z_pos\``,0.37612823874399426,0.6022911032949625
`\`6.05_562.1619m/z_pos\``,0.6017130484590032,0.7804335672624152
`\`6.05_562.4825m/z_pos\``,0.0222531000799185,0.09977984249145216
`\`6.05_564.4797m/z_pos\``,0.06409757030536235,0.19827317706005157
`\`6.05_566.0564m/z_pos\``,0.8071155213346821,0.9025300795422218
`\`6.05_566.4811m/z_pos\``,0.018944476421423724,0.08940885031308998
`\`6.05_574.5241n_pos\``,0.1914443464252991,0.40241769868494287
`\`6.05_575.4917n_pos\``,0.039690015944969285,0.14663695453982856
`\`6.05_581.0855n_pos\``,0.5218072369061756,0.7257617997010711
`\`6.05_603.0217m/z_pos\``,9.991496872373176e-4,0.010621119770521137
`\`6.05_632.4214m/z_pos\``,0.005180138445210949,0.036956145383224046
`\`6.05_634.4201m/z_pos\``,0.004402634610170403,0.032724133167936945
`\`6.05_636.4150m/z_pos\``,0.05925083447197392,0.18868418376548235
`\`6.05_638.4124m/z_pos\``,0.004756071921550145,0.034508573844660155
`\`6.05_647.2393m/z_pos\``,0.04127345290361994,0.14997738149513984
`\`6.05_655.7049m/z_pos\``,0.14868856674968353,0.3427770504380828
`\`6.05_687.1019m/z_pos\``,0.09894956586100662,0.26078915488829646
`\`6.05_695.6366n_pos\``,0.037996573690464164,0.14203153581620273
`\`6.05_699.5635m/z_pos\``,0.037921630573033556,0.14187774298748923
`\`6.05_708.0380m/z_pos\``,0.5607859375306445,0.7526219285857167
`\`6.05_708.3500m/z_pos\``,0.006689444326657346,0.04475445420142282
`\`6.05_710.3475m/z_pos\``,0.29429430103320264,0.5239632373233972
`\`6.05_714.3428m/z_pos\``,0.06932850641634099,0.20942399976104448
`\`6.05_718.4343n_pos\``,0.09484888290806875,0.25347285268768416
`\`6.05_720.8559m/z_pos\``,0.8173722194271997,0.906399801194543
`\`6.05_722.8528m/z_pos\``,0.03361584818670784,0.1307348056366913
`\`6.05_725.9474n_pos\``,0.010107093796454171,0.05884357120456236
`\`6.05_73.9322n_pos\``,0.39816406654679326,0.620117384572994
`\`6.05_75.9296n_pos\``,0.62485189985658,0.7934458045770794
`\`6.05_763.3531m/z_pos\``,0.2826154350491574,0.5115339374389749
`\`6.05_777.8519m/z_pos\``,0.02054519557610183,0.09493467145520305
`\`6.05_779.3589n_pos\``,0.009130417270840668,0.0552860799844665
`\`6.05_780.7476n_pos\``,0.022327230700654916,0.0998167316437156
`\`6.05_784.8359n_pos\``,0.0230989553346449,0.10163239570148379
`\`6.05_788.7381n_pos\``,0.19765227911529706,0.41095228600904826
`\`6.05_790.7941m/z_pos\``,0.02418897803941489,0.10437731052188243
`\`6.05_800.0104n_pos\``,0.2755896711714903,0.5038987967601619
`\`6.05_802.1803n_pos\``,0.002150550654953503,0.01941002390326632
`\`6.05_805.2506m/z_pos\``,0.019615134900664462,0.09194190333802862
`\`6.05_813.7193m/z_pos\``,0.01655677591300271,0.08189123211918696
`\`6.05_815.7163m/z_pos\``,0.03212188989773316,0.12672854987819918
`\`6.05_817.7137m/z_pos\``,0.01572390699260746,0.07929443157341277
`\`6.05_825.1739n_pos\``,0.02574313191150649,0.1083866265930562
`\`6.05_832.6532m/z_pos\``,0.39799166272632247,0.6199930600786652
`\`6.05_834.6489m/z_pos\``,0.08027380236710219,0.2298390998086718
`\`6.05_837.6356n_pos\``,0.02405151543250597,0.10391806377515643
`\`6.05_838.8916m/z_pos\``,0.5564258938028794,0.748570552590977
`\`6.05_844.1826n_pos\``,0.07988172502877504,0.22910831371207985
`\`6.05_846.1127m/z_pos\``,0.7955006501270663,0.8968286748790782
`\`6.05_847.1106m/z_pos\``,0.2105041034398248,0.42828537206264333
`\`6.05_847.5300n_pos\``,0.0406984957751177,0.14877610600762187
`\`6.05_849.1073m/z_pos\``,0.09629494192266995,0.25580611902265793
`\`6.05_859.5721m/z_pos\``,0.02026555207827498,0.0939359651829381
`\`6.05_867.5617m/z_pos\``,0.03350469384175352,0.13068557409405374
`\`6.05_868.0314n_pos\``,0.0996735730981289,0.261975635415294
`\`6.05_868.0405m/z_pos\``,0.8933949799677884,0.9480377405869559
`\`6.05_872.5820n_pos\``,0.0193544175143523,0.09090210541268157
`\`6.05_879.4943n_pos\``,0.0518412591869486,0.1725551256336952
`\`6.05_885.3945n_pos\``,0.1107379007345486,0.28144657351775026
`\`6.05_886.5591n_pos\``,0.15652966085636655,0.3523627357159956
`\`6.05_887.0400n_pos\``,0.0845328872178792,0.23726602921128961
`\`6.05_887.9639n_pos\``,0.6721759574798358,0.8213031175410437
`\`6.05_889.9682m/z_pos\``,0.578795900419997,0.7663495739645552
`\`6.05_899.4344m/z_pos\``,0.04553892927963496,0.15969470891129037
`\`6.05_901.4311m/z_pos\``,0.026239221963138208,0.10946519455713848
`\`6.05_920.3644m/z_pos\``,0.021673103871196083,0.098417987328418
`\`6.05_921.3496n_pos\``,1.2125460876268292e-4,0.0021654456396898334
`\`6.05_923.3507n_pos\``,0.039553216347813655,0.14626609049216346
`\`6.05_930.3504m/z_pos\``,0.13633472679606898,0.3223988931332182
`\`6.05_930.8224n_pos\``,0.858260859841969,0.9283867836758211
`\`6.05_943.2905m/z_pos\``,0.016697475569510498,0.08228329204489462
`\`6.05_946.2784n_pos\``,0.022101589389795628,0.09934242232749624
`\`6.05_950.1877n_pos\``,0.03029775233920797,0.12207075780245098
`\`6.05_953.7498n_pos\``,0.127281864823813,0.30884298866850574
`\`6.05_959.9654m/z_pos\``,0.5901805573844257,0.7726172622312606
`\`6.05_972.2147m/z_pos\``,0.9011412848211636,0.9501938165098603
`\`6.05_974.6978n_pos\``,0.26707778862189,0.49518824761926844
`\`6.05_987.1622m/z_pos\``,0.008720439990430397,0.05377843844422697
`\`6.07_222.8955m/z_pos\``,0.1208840037989166,0.2979610502176461
`\`6.07_276.8482m/z_pos\``,0.003139090896510736,0.02576285751707402
`\`6.07_278.8456m/z_pos\``,0.31371103293144575,0.5435070065906671
`\`6.07_294.8311m/z_pos\``,0.7861835982986227,0.890745222336664
`\`6.07_308.8716n_pos\``,0.009888902588910963,0.05824624506414839
`\`6.07_350.7814m/z_pos\``,0.4084262231398833,0.6295147978229136
`\`6.07_645.2412m/z_pos\``,0.6706722139133257,0.820513667624688
`\`6.07_665.1640n_pos\``,0.029698504810574726,0.12032063122348824
`\`6.07_753.1745m/z_pos\``,0.05760652201016017,0.18574428401639032
`\`6.07_754.1735n_pos\``,0.15154107805626588,0.3463469664277252
`\`6.07_756.1543n_pos\``,0.26209688459427216,0.48879499752933464
`\`6.07_780.0794m/z_pos\``,0.5997493727218326,0.7796484956274402
`\`6.08_352.7781m/z_pos\``,0.07352301325361917,0.2173016821032205
`\`6.10_1004.0827m/z_neg\``,0.0771992376763309,0.22469331493573222
`\`6.10_146.8671m/z_neg\``,0.1904625822406312,0.40098331130635245
`\`6.10_153.0279m/z_neg\``,0.6881785670493957,0.8311336563965687
`\`6.10_188.8260m/z_neg\``,0.20571937159358797,0.4217026726545022
`\`6.10_213.7655n_neg\``,0.13483614461938873,0.3204812844916897
`\`6.10_220.7991m/z_neg\``,0.2607352937574128,0.48720543032739766
`\`6.10_293.7420n_neg\``,0.0743278937737915,0.21909062702600424
`\`6.10_315.7475n_neg\``,0.07018272952065266,0.21086305051584156
`\`6.10_332.6962m/z_neg\``,0.8861133507813761,0.9443216807243878
`\`6.10_335.7007n_neg\``,0.09061330883870806,0.24725711049917504
`\`6.10_369.6621n_neg\``,0.4487900879864576,0.664062576059502
`\`6.10_371.6591n_neg\``,0.06403506732476036,0.1982514268465328
`\`6.10_373.6565n_neg\``,0.2748002150419018,0.5030992455264123
`\`6.10_410.6233m/z_neg\``,0.2569992623056687,0.4825088396289292
`\`6.10_481.5685n_neg\``,0.6709942615323818,0.8207577295858195
`\`6.10_483.5659n_neg\``,0.11658443590806468,0.2903555103296055
`\`6.10_484.5558m/z_neg\``,0.008653140035073708,0.053607843492033874
`\`6.10_497.5820n_neg\``,0.7777516929722598,0.8855149173899911
`\`6.10_560.4859m/z_neg\``,0.7012280594463752,0.8382942367212379
`\`6.10_564.4822m/z_neg\``,0.2581051827728484,0.48362860901543053
`\`6.10_63.9029n_neg\``,0.0040183621906942114,0.030545938241860537
`\`6.10_852.2222m/z_neg\``,0.1647523453446857,0.3649839420355144
`\`6.10_856.2187m/z_neg\``,0.02587336849516139,0.10870144873723692
`\`6.10_961.2318n_neg\``,0.04481777187965428,0.15819460532546067
`\`6.10_965.2295n_neg\``,0.06590761633248579,0.20209858359828634
`\`6.10_979.1583m/z_neg\``,0.09403091075815433,0.25202635863248013
`\`6.10_987.1473m/z_neg\``,0.09265999089849825,0.2501184840980422
`\`6.11_113.9040n_neg\``,0.32249650370422867,0.5527921897382184
`\`6.11_196.9637n_pos\``,0.13597495645199223,0.3218519399466722
`\`6.11_295.7297n_neg\``,0.021729635912478618,0.098417987328418
`\`6.11_305.9814m/z_pos\``,0.38162394780569353,0.6067748286929557
`\`6.11_315.9291m/z_pos\``,0.2582198055461537,0.48362860901543053
`\`6.11_337.7380n_neg\``,0.6453461151611997,0.8067729948169786
`\`6.11_355.9837n_pos\``,0.029712702855185135,0.12032063122348824
`\`6.11_413.9781m/z_pos\``,0.07630263792716657,0.2231856856245967
`\`6.11_431.6390n_neg\``,0.04851862812786902,0.16592437379981212
`\`6.11_488.5512m/z_neg\``,0.004437226661313539,0.032835477293720196
`\`6.11_715.2263m/z_neg\``,0.003407639574782241,0.027189981854319888
`\`6.11_731.3658n_neg\``,0.611656555174683,0.7866397530971804
`\`6.11_739.9872m/z_pos\``,0.004355793818358726,0.03252034693595138
`\`6.11_780.2883m/z_neg\``,0.3874607030063353,0.6111563733222608
`\`6.11_784.2825m/z_neg\``,0.08616600173259972,0.23973980623316177
`\`6.13_200.0321m/z_pos\``,0.7328075430042794,0.858950962280107
`\`6.13_202.9145m/z_pos\``,0.5602582442133104,0.7520644340542272
`\`6.13_204.9126m/z_pos\``,0.6681221677144067,0.8200905713312651
`\`6.13_360.1990m/z_pos\``,1.0265661533927427e-6,5.3293903327683704e-5
`\`6.13_464.5883m/z_neg\``,0.09233492238784483,0.24953246586379635
`\`6.15_191.1500m/z_pos\``,0.006033234356635681,0.04152576617306183
`\`6.16_120.0768m/z_pos\``,0.7461211917597816,0.8673864249483779
`\`6.16_165.0745n_pos\``,0.8407852500990921,0.9197547892704377
`\`6.16_180.1960m/z_pos\``,0.1785251519462079,0.38467363046801095
`\`6.16_218.9207m/z_neg\``,0.5453162037727641,0.7425285782772532
`\`6.18_120.1699m/z_pos\``,0.417033189417907,0.6362608854781621
`\`6.18_176.0873n_pos\``,0.9082950245533639,0.9539798040776732
`\`6.18_182.9470m/z_neg\``,0.6000996592802772,0.7797159014717898
`\`6.18_184.9506m/z_neg\``,0.619190601900793,0.7904535762351527
`\`6.18_206.0383m/z_pos\``,0.00575141993493302,0.040076815295578966
`\`6.18_339.9777m/z_pos\``,0.2949411157752667,0.5247663794758133
`\`6.18_354.6832m/z_neg\``,0.1498206145284137,0.3442019401361188
`\`6.19_166.8327m/z_neg\``,0.4063853308677021,0.6286815802312316
`\`6.19_189.0369m/z_neg\``,0.6634074533181487,0.816398330553407
`\`6.19_258.0759n_neg\``,0.13178414919506087,0.31598941896144744
`\`6.19_346.7869m/z_neg\``,0.5807870863227638,0.7671561057511705
`\`6.19_352.6876m/z_neg\``,0.6466500017047947,0.8075171894692493
`\`6.19_420.7199m/z_neg\``,0.9645506628239819,0.9821709569824203
`\`6.19_422.7157m/z_neg\``,0.016145359136239535,0.08067857801397357
`\`6.19_424.7168m/z_neg\``,0.004252969811236623,0.03196648577536662
`\`6.19_529.1268m/z_neg\``,0.48498339606488816,0.6962207688818123
`\`6.20_151.2449m/z_pos\``,0.6786626487147387,0.8252838466910458
`\`6.20_210.0124m/z_pos\``,0.3038372072182414,0.5330882307415674
`\`6.20_260.1417m/z_pos\``,0.003338417806584901,0.026887690510484407
`\`6.20_263.0977n_pos\``,0.006717972626188566,0.04490046175407668
`\`6.20_346.1464m/z_pos\``,0.22244694987910124,0.4441310367560374
`\`6.20_403.9676m/z_pos\``,5.0572529396697315e-6,1.959482443455898e-4
`\`6.20_75.0664n_pos\``,3.4863435219659644e-9,4.967668631192779e-7
`\`6.21_124.9951m/z_neg\``,0.021190140333073048,0.09696484014635283
`\`6.21_131.0914n_pos\``,0.3673601591560163,0.5945296013204571
`\`6.21_133.0127m/z_neg\``,0.6527292729016667,0.81040562488366
`\`6.21_146.0203n_neg\``,0.7176065219371247,0.8472175072708331
`\`6.21_160.8401m/z_neg\``,0.02077781566080862,0.09570084696040944
`\`6.21_162.8370m/z_neg\``,0.03034593996325951,0.1221314663064597
`\`6.21_164.8344m/z_neg\``,0.025755900572043185,0.1083866265930562
`\`6.21_188.0456n_neg\``,0.9625613822082584,0.9808693817176973
`\`6.21_189.0167m/z_pos\``,0.005095420244564647,0.03645729634385624
`\`6.21_198.2154m/z_pos\``,0.02934911709798552,0.11936098951971634
`\`6.21_220.1523m/z_pos\``,0.7107470345992366,0.8430522300232177
`\`6.21_220.2186n_pos\``,0.18221256938128058,0.3901143149445128
`\`6.21_226.0650n_neg\``,0.082317788447844,0.23329760018417744
`\`6.21_231.0310m/z_pos\``,7.458430732017317e-4,0.008451626161137052
`\`6.21_236.0274n_pos\``,0.1851168120649268,0.3940646186900238
`\`6.21_240.0697m/z_pos\``,0.28748515014436876,0.5161630162243532
`\`6.21_271.8843n_pos\``,0.030037186300961513,0.1211801425647827
`\`6.21_283.0328m/z_pos\``,9.650659358818964e-4,0.010298746810713091
`\`6.21_286.8028m/z_pos\``,0.6674715031192258,0.8197426474215028
`\`6.21_297.1752m/z_pos\``,1.6222107654955572e-4,0.002681789687261462
`\`6.21_298.9530m/z_pos\``,0.22621381751026023,0.4482112236290571
`\`6.21_301.0396m/z_neg\``,0.13546887189001142,0.3210315056784878
`\`6.21_382.7825m/z_pos\``,0.03049939944372559,0.12252818120853645
`\`6.21_398.8239m/z_neg\``,0.5355883383223379,0.7368190430864209
`\`6.21_58.0060n_neg\``,0.6470139526679244,0.8075171894692493
`\`6.21_653.1761m/z_neg\``,0.3026878816187846,0.5321516281887243
`\`6.21_709.0705m/z_pos\``,0.1503525594337464,0.344851092689393
`\`6.21_711.0678m/z_pos\``,0.15173902152207597,0.3464699035572256
`\`6.21_715.0625m/z_pos\``,0.6177247821363299,0.7894852797646948
`\`6.21_717.0598m/z_pos\``,0.15276150932835755,0.3477296427521096
`\`6.21_766.2084m/z_neg\``,0.012213265946373116,0.06715290808116646
`\`6.21_917.4772m/z_neg\``,0.7863149479649374,0.890745222336664
`\`6.23_106.0252n_neg\``,0.02556219984976262,0.10800634220432824
`\`6.23_112.0481m/z_pos\``,0.462463123130451,0.6765215237231609
`\`6.23_146.0224n_pos\``,0.8657266662891795,0.9327174202282231
`\`6.23_150.0731m/z_pos\``,0.5344107109022992,0.73590825970811
`\`6.23_152.0663n_pos\``,2.304863888734281e-6,1.0155048330824658e-4
`\`6.23_158.0203n_neg\``,0.050108381297932374,0.16893724718959172
`\`6.23_161.0455m/z_pos\``,0.12982867247597712,0.3129146530053365
`\`6.23_166.1948m/z_pos\``,0.4612696785777062,0.6752181502589941
`\`6.23_171.0361n_neg\``,0.8617026447544196,0.9301777259703978
`\`6.23_186.0374n_neg\``,3.3217581111907055e-6,1.399107803185167e-4
`\`6.23_193.8135m/z_neg\``,0.4049067782833389,0.6274068912062976
`\`6.23_194.1097m/z_pos\``,0.7296015267337009,0.8570674310709692
`\`6.23_195.0991n_pos\``,0.5109704652888447,0.716943055947914
`\`6.23_195.8078m/z_neg\``,0.10665482103914839,0.2740857008822628
`\`6.23_197.8047m/z_neg\``,0.07594205091228869,0.22228317961520863
`\`6.23_201.7994m/z_neg\``,0.21646808912625834,0.43599602793339914
`\`6.23_206.0085n_neg\``,0.21027446313190776,0.4280724451925994
`\`6.23_207.0248m/z_neg\``,0.5402758843208002,0.7400751886472486
`\`6.23_210.8726m/z_pos\``,0.3892552985055574,0.6125100409050089
`\`6.23_228.0419n_neg\``,0.6896257299887874,0.8315490662108227
`\`6.23_229.0090m/z_pos\``,0.029846644752957636,0.12055668269635543
`\`6.23_237.0498m/z_neg\``,0.010044819372609844,0.058755476718075704
`\`6.23_240.2022m/z_pos\``,0.02931519224354709,0.11936098951971634
`\`6.23_244.0881m/z_pos\``,0.8198606677130169,0.9066391829052302
`\`6.23_259.0451n_pos\``,0.02877514957212388,0.11771971697282443
`\`6.23_260.1881m/z_pos\``,0.14708859168285057,0.34061282797373804
`\`6.23_261.2253n_pos\``,0.7469036044406618,0.867600508730325
`\`6.23_268.0981m/z_pos\``,0.013007268420253165,0.07030643794224006
`\`6.23_273.0461m/z_pos\``,0.3864179966623156,0.6107720848825885
`\`6.23_273.1902m/z_pos\``,0.2733164372344429,0.5019971003713907
`\`6.23_276.0624n_neg\``,4.83255828763161e-4,0.00599326719486461
`\`6.23_293.8151n_neg\``,0.06024400181897292,0.19118241588248794
`\`6.23_304.1027n_neg\``,0.00430752604317708,0.03230403349513651
`\`6.23_311.1564n_pos\``,0.3599984949417603,0.5883240041869185
`\`6.23_312.0710n_neg\``,7.964745870983397e-4,0.00894964817080131
`\`6.23_312.3155m/z_pos\``,0.7398738520804955,0.863981724042385
`\`6.23_335.1843n_pos\``,0.08802569607531403,0.24316957717827312
`\`6.23_336.0515m/z_pos\``,0.36404570001229697,0.5915367868660233
`\`6.23_360.8327m/z_neg\``,0.019875342482947075,0.09282089861108546
`\`6.23_376.1698m/z_pos\``,0.7700623744282419,0.8818154840892508
`\`6.23_393.0598m/z_neg\``,0.08273744927334961,0.2340019227647178
`\`6.23_395.1987m/z_pos\``,0.06477500236296443,0.19999916589431666
`\`6.23_406.8270m/z_pos\``,0.18458114028688077,0.3935191128768877
`\`6.23_408.8244m/z_pos\``,0.22976837810131268,0.45270927571182434
`\`6.23_416.1159m/z_neg\``,0.08862012916170334,0.24396965133790235
`\`6.23_423.0456m/z_neg\``,0.4940770428830791,0.702756147869317
`\`6.23_444.0549m/z_pos\``,0.013165936415421431,0.07082110536070467
`\`6.23_464.1271n_pos\``,8.046230364700158e-4,0.008999062829868978
`\`6.23_589.5735m/z_neg\``,0.7529938989317169,0.8707995408643944
`\`6.23_619.5609n_neg\``,0.44612308672986256,0.6620300386392302
`\`6.23_645.1324m/z_neg\``,0.0058963673912432665,0.040751261526476935
`\`6.23_648.5385m/z_neg\``,0.3472123099076653,0.5767065574036792
`\`6.23_737.4613n_neg\``,1.2199946335673071e-5,3.909236392823089e-4
`\`6.23_765.4333m/z_neg\``,0.26108150528747365,0.4874443381405662
`\`6.23_83.0130m/z_neg\``,0.5692635594710116,0.7588292312454945
`\`6.23_86.0952m/z_pos\``,0.47637476909450915,0.6887482358864265
`\`6.23_86.1750m/z_pos\``,0.7170611042643125,0.8470797552148628
`\`6.23_883.3558m/z_neg\``,0.003300528799446795,0.026695219045767132
`\`6.23_90.0287n_neg\``,0.8296181377958544,0.9133573350022747
`\`6.23_917.9925m/z_neg\``,0.04853603826696012,0.16592437379981212
`\`6.24_1028.2492m/z_neg\``,4.717595701020396e-6,1.888684889403934e-4
`\`6.24_103.0493m/z_pos\``,0.3208517775153651,0.5511013988254424
`\`6.24_1030.2495m/z_neg\``,1.5022976254042246e-5,4.552437645851625e-4
`\`6.24_109.0271m/z_pos\``,0.06378808428910819,0.19786419661146715
`\`6.24_128.0828m/z_pos\``,0.8716054394705358,0.9363853670942206
`\`6.24_134.0561n_pos\``,2.6331599989982187e-4,0.003886754280614165
`\`6.24_144.0411n_pos\``,0.8861553451046442,0.9443216807243878
`\`6.24_150.8871m/z_neg\``,0.05117238106002212,0.17109407686418782
`\`6.24_152.1667n_pos\``,0.6302682184777114,0.7970295742268408
`\`6.24_152.8866m/z_neg\``,0.5288688359923412,0.7313307030024178
`\`6.24_162.1542n_pos\``,0.8532611224811673,0.9262910904938202
`\`6.24_163.8514n_neg\``,0.6872964066038816,0.8308845305951923
`\`6.24_166.0440n_neg\``,2.4100236735579987e-4,0.0036433247272726673
`\`6.24_181.0822n_pos\``,0.3272013413068816,0.5574970773931008
`\`6.24_195.9537n_pos\``,0.15171535124487037,0.3464699035572256
`\`6.24_197.0887n_pos\``,0.5525327760699601,0.7458802663456002
`\`6.24_202.0630m/z_neg\``,0.7988986333307477,0.8984423421353515
`\`6.24_212.8700m/z_pos\``,0.16687362996704086,0.36822164740997454
`\`6.24_223.8027n_neg\``,0.8239250286066335,0.9093318913280529
`\`6.24_236.9154m/z_pos\``,0.7352147514613971,0.8606420539306024
`\`6.24_238.9980m/z_neg\``,0.09852431311880493,0.2602829684247087
`\`6.24_289.8566n_pos\``,0.4910170152531673,0.7010640600261517
`\`6.24_291.0898n_neg\``,0.4212442506095545,0.6407021051752065
`\`6.24_298.0844n_neg\``,2.0664998769430728e-4,0.003233492914927046
`\`6.24_299.8910m/z_neg\``,0.7855108452558635,0.890263349243276
`\`6.24_313.9025n_pos\``,0.5500244477486074,0.7456505519377375
`\`6.24_330.1830m/z_pos\``,7.279654900697062e-5,0.0015000568883067145
`\`6.24_337.0869n_pos\``,0.6503142229094893,0.8087566111095357
`\`6.24_353.1929m/z_pos\``,0.006790204131181724,0.04520278038421869
`\`6.24_354.1596n_pos\``,0.23850812932470392,0.46137751071275046
`\`6.24_366.1850m/z_pos\``,0.7194335833883811,0.8488454383283983
`\`6.24_395.0576m/z_neg\``,0.059175265728829245,0.18853318486487605
`\`6.24_402.0723m/z_neg\``,0.04821209342893905,0.16532329221382733
`\`6.24_406.0759m/z_neg\``,0.05292863317760675,0.17487077276291682
`\`6.24_416.1858m/z_pos\``,0.00843552556971364,0.05304480257311948
`\`6.24_431.0837n_neg\``,7.159749038673777e-4,0.008154564508843247
`\`6.24_432.8701m/z_pos\``,0.02287588365322844,0.10098865710327679
`\`6.24_444.0883n_neg\``,0.1386353064550693,0.3265707517867039
`\`6.24_453.1141n_neg\``,0.025530200226081396,0.10793923668817369
`\`6.24_454.1409m/z_pos\``,0.2334470768611458,0.45728000266659496
`\`6.24_459.0896m/z_neg\``,0.48356001662457204,0.6958212654260154
`\`6.24_463.6909n_neg\``,0.7559108435937314,0.8724355928886145
`\`6.24_467.6643n_neg\``,4.1820657342351195e-5,9.787890172540585e-4
`\`6.24_483.1180n_neg\``,0.16906800057912474,0.37135073790698536
`\`6.24_493.1490m/z_neg\``,0.023191184637557618,0.10183385519900466
`\`6.24_501.5803n_neg\``,0.4468436391103343,0.662793322507621
`\`6.24_517.1303n_neg\``,0.0021496269352246802,0.01941002390326632
`\`6.24_523.6505n_neg\``,0.45083284742843466,0.6662020254254692
`\`6.24_580.7331m/z_pos\``,0.30009281128520926,0.5290133080223864
`\`6.24_585.6099n_neg\``,2.0827884435358032e-5,5.716571396048884e-4
`\`6.24_60.0562m/z_pos\``,0.9109568040065499,0.9550395392424452
`\`6.24_604.7785m/z_pos\``,0.84783682889354,0.922584947915956
`\`6.24_606.7774m/z_pos\``,5.363361859749696e-4,0.006495196089465409
`\`6.24_616.6030m/z_neg\``,0.15129365667362976,0.346172482219168
`\`6.24_620.1606m/z_neg\``,6.257149572831465e-4,0.007338726915806011
`\`6.24_676.5152m/z_neg\``,1.4882653002293326e-6,7.119223368311315e-5
`\`6.24_69.0330m/z_neg\``,0.03814245695742877,0.1424651613184052
`\`6.24_701.1250n_neg\``,0.023204190388783203,0.10183385519900466
`\`6.24_741.0786n_neg\``,0.04108660996628084,0.14978607890265802
`\`6.24_744.0711m/z_neg\``,0.24527563200331298,0.4682149034098666
`\`6.24_75.0070m/z_neg\``,0.6690982345420753,0.8203376842902187
`\`6.24_76.0539n_pos\``,0.4913569826337866,0.7011757325161877
`\`6.24_788.4794n_neg\``,0.006632951887864913,0.044554542420292206
`\`6.24_792.4247m/z_neg\``,0.42186673092751004,0.6412259412214105
`\`6.24_794.4142m/z_neg\``,0.0499104263555899,0.16868807829971494
`\`6.24_817.4291n_neg\``,2.2445713642400758e-5,6.110526189559263e-4
`\`6.24_819.4204n_neg\``,0.2350843792201281,0.45859600572012754
`\`6.24_838.0257m/z_neg\``,0.21954557877900419,0.439979966134071
`\`6.24_85.0281m/z_pos\``,0.49871013175976875,0.7066994820980049
`\`6.24_89.0411m/z_pos\``,0.03916564837799649,0.1453948709464759
`\`6.24_908.3634m/z_neg\``,1.5011343222236672e-6,7.12985571342688e-5
`\`6.24_915.0232n_neg\``,0.017311333726192826,0.08406450192920113
`\`6.24_926.0911m/z_neg\``,0.0082195314737020745,0.051899274097191354
`\`6.24_951.0752n_neg\``,0.19626645484684718,0.409194697129266
`\`6.24_96.0200n_pos\``,0.11762371224927877,0.2920748983809492
`\`6.24_963.0868n_neg\``,3.777818157986185e-4,0.005019850834133627
`\`6.24_99.0888m/z_pos\``,0.48462645721202013,0.6961731087502191
`\`6.26_1005.1849m/z_neg\``,0.9490686172145757,0.9743848734456558
`\`6.26_1007.1160m/z_neg\``,0.33129303602522786,0.5611277811813202
`\`6.26_152.0274m/z_pos\``,0.6625943069346589,0.8160044276947604
`\`6.26_153.9430n_pos\``,0.3285407726783963,0.55900226799937
`\`6.26_190.0415n_pos\``,0.01794636291226523,0.08572524423925837
`\`6.26_191.1731m/z_pos\``,0.28061459272722356,0.5094252718940397
`\`6.26_195.0470m/z_neg\``,0.031865823039763624,0.12605163431618252
`\`6.26_234.0840n_pos\``,0.2980082324794142,0.5278394956134983
`\`6.26_255.0908m/z_pos\``,0.04697155138095997,0.16324259449833364
`\`6.26_255.2281m/z_pos\``,0.15120295468159023,0.346172482219168
`\`6.26_275.1221m/z_pos\``,0.9520397804648354,0.9762380048649522
`\`6.26_277.8672n_neg\``,0.12388754476288202,0.3032437453497883
`\`6.26_308.0939m/z_neg\``,0.24649553380738345,0.470040031295002
`\`6.26_343.8891n_neg\``,0.2608385886882245,0.4872624905007084
`\`6.26_346.0693m/z_neg\``,0.11633165050257102,0.28994159412568593
`\`6.26_380.8384m/z_neg\``,0.8932237641919636,0.9480377405869559
`\`6.26_382.8127m/z_neg\``,0.42663504344713,0.6466576437426536
`\`6.26_448.0781m/z_neg\``,0.08140498455603334,0.2317859772640884
`\`6.26_451.7632n_neg\``,0.001655041032813575,0.01572171602376243
`\`6.26_474.1375m/z_neg\``,1.9189044099837866e-4,0.00305518305009761
`\`6.26_484.1236m/z_neg\``,0.052816333723650855,0.17467209231964928
`\`6.26_498.7438m/z_neg\``,0.9645719552147795,0.9821709569824203
`\`6.26_514.0895m/z_neg\``,1.818956404406831e-7,1.2760801164601168e-5
`\`6.26_519.1393n_neg\``,0.06808057586567332,0.20667978992403183
`\`6.26_523.1658n_neg\``,0.0030116450264276156,0.024992548626995962
`\`6.26_535.1319m/z_neg\``,0.0010962828700651493,0.011418050358983368
`\`6.26_543.1251n_neg\``,9.564183737470141e-7,5.048274817378995e-5
`\`6.26_552.8026m/z_neg\``,0.9377158839766648,0.9676245416011902
`\`6.26_557.1046n_neg\``,8.049034844096638e-4,0.008999062829868978
`\`6.26_569.1125n_neg\``,4.122654555082542e-4,0.005330003389071001
`\`6.26_582.2296n_neg\``,4.476453099128954e-4,0.005645726253270548
